# STN,YYYYMMDD,H,FH,T,RH,R
260,20151114,4,50,88,4,1
260,20151114,5,50,88,-1,1
260,20151114,6,50,91,0,0
260,20151114,7,50,92,0,0
260,20151114,8,40,92,0,0
260,20151114,9,40,100,0,0
260,20151114,10,50,105,0,0
260,20151114,11,50,109,0,0
260,20151114,12,50,112,0,0
260,20151114,13,60,113,0,0
260,20151114,14,50,108,0,0
260,20151114,15,40,100,-1,1
260,20151114,16,40,89,2,1
260,20151114,17,50,88,3,1
260,20151114,18,50,88,6,1
260,20151114,19,50,90,6,1
260,20151114,20,50,91,9,1
260,20151114,21,60,91,7,1
260,20151114,22,70,104,15,1
260,20151114,23,80,114,11,1
260,20151114,24,70,119,-1,1
260,20151115,1,70,127,3,1
260,20151115,2,70,134,32,1
260,20151115,3,80,139,42,1
260,20151115,4,80,143,30,1
260,20151115,5,90,146,3,1
260,20151115,6,90,148,0,0
260,20151115,7,90,148,0,0
260,20151115,8,90,149,0,0
260,20151115,9,90,150,0,0
260,20151115,10,90,143,5,1
260,20151115,11,90,146,12,1
260,20151115,12,90,149,-1,1
260,20151115,13,90,146,1,1
260,20151115,14,90,146,-1,1
260,20151115,15,80,144,4,1
260,20151115,16,70,143,1,1
260,20151115,17,60,144,0,0
260,20151115,18,60,143,0,0
260,20151115,19,60,140,0,0
260,20151115,20,50,142,0,0
260,20151115,21,50,140,0,0
260,20151115,22,60,139,0,0
260,20151115,23,60,138,0,0
260,20151115,24,60,137,0,0
260,20151116,1,50,132,0,0
260,20151116,2,60,134,0,0
260,20151116,3,60,133,0,0
260,20151116,4,60,132,0,0
260,20151116,5,70,130,0,0
260,20151116,6,80,131,0,0
260,20151116,7,80,127,0,0
260,20151116,8,70,126,0,0
260,20151116,9,80,127,0,0
260,20151116,10,70,128,0,0
260,20151116,11,70,131,0,0
260,20151116,12,70,130,-1,1
260,20151116,13,70,129,-1,1
260,20151116,14,60,127,-1,1
260,20151116,15,60,123,2,1
260,20151116,16,50,120,9,1
260,20151116,17,40,116,-1,1
260,20151116,18,40,119,0,0
260,20151116,19,40,118,0,0
260,20151116,20,50,119,0,0
260,20151116,21,50,120,0,0
260,20151116,22,50,123,-1,1
260,20151116,23,40,116,20,1
260,20151116,24,40,114,2,1
260,20151117,1,40,109,32,1
260,20151117,2,50,119,6,1
260,20151117,3,50,119,7,1
260,20151117,4,40,122,11,1
260,20151117,5,50,123,3,1
260,20151117,6,50,121,42,1
260,20151117,7,50,134,2,1
260,20151117,8,50,142,2,1
260,20151117,9,50,136,-1,1
260,20151117,10,40,136,1,1
260,20151117,11,50,135,8,1
260,20151117,12,50,141,-1,1
260,20151117,13,60,137,-1,1
260,20151117,14,60,139,0,0
260,20151117,15,70,142,0,0
260,20151117,16,70,142,-1,1
260,20151117,17,60,133,22,1
260,20151117,18,70,141,17,1
260,20151117,19,90,155,2,1
260,20151117,20,110,155,-1,1
260,20151117,21,110,150,0,0
260,20151117,22,110,148,0,0
260,20151117,23,100,132,2,1
260,20151117,24,100,137,6,1
260,20151118,1,110,142,-1,1
260,20151118,2,110,137,0,0
260,20151118,3,110,133,0,0
260,20151118,4,100,128,0,0
260,20151118,5,90,125,0,0
260,20151118,6,70,119,0,0
260,20151118,7,60,111,0,0
260,20151118,8,40,113,0,0
260,20151118,9,40,119,0,0
260,20151118,10,50,126,0,0
260,20151118,11,60,133,0,0
260,20151118,12,70,139,0,0
260,20151118,13,80,142,0,0
260,20151118,14,80,137,0,0
260,20151118,15,90,137,0,0
260,20151118,16,90,135,0,0
260,20151118,17,90,133,0,0
260,20151118,18,90,130,-1,1
260,20151118,19,90,122,5,1
260,20151118,20,90,132,1,1
260,20151118,21,90,133,0,0
260,20151118,22,70,140,0,0
260,20151118,23,80,137,0,0
260,20151118,24,80,135,0,0
260,20151119,1,80,136,0,0
260,20151119,2,80,137,-1,1
260,20151119,3,80,137,-1,1
260,20151119,4,80,134,0,0
260,20151119,5,80,132,0,0
260,20151119,6,70,129,-1,1
260,20151119,7,70,125,-1,1
260,20151119,8,60,125,0,0
260,20151119,9,60,127,0,0
260,20151119,10,60,128,0,0
260,20151119,11,60,128,0,0
260,20151119,12,60,128,0,0
260,20151119,13,60,126,0,0
260,20151119,14,60,109,8,1
260,20151119,15,60,90,12,1
260,20151119,16,50,85,24,1
260,20151119,17,40,82,21,1
260,20151119,18,40,84,1,1
260,20151119,19,40,84,0,0
260,20151119,20,40,84,-1,1
260,20151119,21,40,87,0,0
260,20151119,22,40,90,0,0
260,20151119,23,40,94,-1,1
260,20151119,24,40,96,0,0
260,20151120,1,30,95,0,0
260,20151120,2,40,97,0,0
260,20151120,3,30,95,0,0
260,20151120,4,30,92,0,0
260,20151120,5,40,89,0,0
260,20151120,6,40,86,0,0
260,20151120,7,30,81,0,0
260,20151120,8,30,81,0,0
260,20151120,9,30,81,0,0
260,20151120,10,30,86,0,0
260,20151120,11,30,90,-1,1
260,20151120,12,40,90,0,0
260,20151120,13,40,88,0,0
260,20151120,14,40,82,0,0
260,20151120,15,40,81,0,0
260,20151120,16,30,80,0,0
260,20151120,17,30,76,0,0
260,20151120,18,30,74,0,0
260,20151120,19,40,69,1,1
260,20151120,20,30,65,0,0
260,20151120,21,40,59,20,1
260,20151120,22,30,51,-1,1
260,20151120,23,30,49,24,1
260,20151120,24,30,58,1,1
260,20151121,1,10,55,-1,1
260,20151121,2,30,55,0,0
260,20151121,3,40,48,0,0
260,20151121,4,40,47,0,0
260,20151121,5,40,45,-1,1
260,20151121,6,40,40,5,1
260,20151121,7,40,33,31,1
260,20151121,8,40,41,20,1
260,20151121,9,30,43,7,1
260,20151121,10,40,38,1,1
260,20151121,11,30,40,-1,1
260,20151121,12,20,45,0,0
260,20151121,13,10,49,0,0
260,20151121,14,20,58,0,0
260,20151121,15,20,58,14,1
260,20151121,16,40,56,-1,1
260,20151121,17,30,51,0,0
260,20151121,18,40,42,12,1
260,20151121,19,60,42,3,1
260,20151121,20,50,39,2,1
260,20151121,21,40,36,4,1
260,20151121,22,20,29,3,1
260,20151121,23,20,24,-1,1
260,20151121,24,10,13,0,0
260,20151122,1,20,5,0,0
260,20151122,2,20,9,0,0
260,20151122,3,10,1,0,0
260,20151122,4,20,24,0,0
260,20151122,5,20,7,0,0
260,20151122,6,20,11,0,0
260,20151122,7,20,21,0,0
260,20151122,8,20,29,0,0
260,20151122,9,20,44,0,0
260,20151122,10,30,37,-1,1
260,20151122,11,30,44,0,0
260,20151122,12,30,54,0,0
260,20151122,13,40,44,-1,1
260,20151122,14,30,51,-1,1
260,20151122,15,30,45,0,0
260,20151122,16,40,32,-1,1
260,20151122,17,20,23,-1,1
260,20151122,18,10,18,0,0
260,20151122,19,30,20,0,0
260,20151122,20,30,20,0,0
260,20151122,21,30,18,0,0
260,20151122,22,30,20,1,1
260,20151122,23,30,21,0,0
260,20151122,24,30,21,0,0
260,20151123,1,30,23,0,0
260,20151123,2,20,9,0,0
260,20151123,3,20,-3,0,0
260,20151123,4,20,-2,0,0
260,20151123,5,20,-10,0,0
260,20151123,6,20,-18,0,0
260,20151123,7,10,-23,0,0
260,20151123,8,10,-12,0,0
260,20151123,9,10,18,0,0
260,20151123,10,10,63,0,0
260,20151123,11,20,66,0,0
260,20151123,12,30,66,0,0
260,20151123,13,20,68,0,0
260,20151123,14,30,71,0,0
260,20151123,15,40,59,0,0
260,20151123,16,30,56,0,0
260,20151123,17,30,58,0,0
260,20151123,18,30,54,0,0
260,20151123,19,40,46,0,0
260,20151123,20,50,42,0,0
260,20151123,21,50,42,0,0
260,20151123,22,50,38,0,0
260,20151123,23,50,35,0,0
260,20151123,24,50,33,0,0
260,20151124,1,60,32,0,0
260,20151124,2,50,31,0,0
260,20151124,3,60,35,-1,1
260,20151124,4,50,33,-1,1
260,20151124,5,60,33,-1,1
260,20151124,6,60,33,-1,1
260,20151124,7,60,38,-1,1
260,20151124,8,70,35,2,1
260,20151124,9,80,35,3,1
260,20151124,10,80,34,5,1
260,20151124,11,80,34,5,1
260,20151124,12,80,35,8,1
260,20151124,13,70,35,6,1
260,20151124,14,70,36,14,1
260,20151124,15,60,40,2,1
260,20151124,16,60,43,5,1
260,20151124,17,60,43,1,1
260,20151124,18,50,47,2,1
260,20151124,19,50,50,1,1
260,20151124,20,50,53,3,1
260,20151124,21,50,56,2,1
260,20151124,22,40,62,1,1
260,20151124,23,40,65,10,1
260,20151124,24,40,65,13,1
260,20151125,1,40,66,1,1
260,20151125,2,30,62,3,1
260,20151125,3,30,63,-1,1
260,20151125,4,20,53,0,0
260,20151125,5,20,54,2,1
260,20151125,6,30,58,1,1
260,20151125,7,30,62,-1,1
260,20151125,8,20,62,1,1
260,20151125,9,20,61,-1,1
260,20151125,10,20,70,-1,1
260,20151125,11,20,66,16,1
260,20151125,12,30,62,5,1
260,20151125,13,20,67,11,1
260,20151125,14,30,60,9,1
260,20151125,15,20,57,10,1
260,20151125,16,10,50,-1,1
260,20151125,17,20,48,2,1
260,20151125,18,20,44,16,1
260,20151125,19,20,42,2,1
260,20151125,20,20,40,-1,1
260,20151125,21,20,50,-1,1
260,20151125,22,20,44,-1,1
260,20151125,23,10,32,0,0
260,20151125,24,20,23,-1,1
260,20151126,1,20,19,0,0
260,20151126,2,20,27,0,0
260,20151126,3,20,28,3,1
260,20151126,4,20,17,-1,1
260,20151126,5,20,20,0,0
260,20151126,6,20,24,0,0
260,20151126,7,20,38,0,0
260,20151126,8,20,26,0,0
260,20151126,9,20,53,0,0
260,20151126,10,20,76,0,0
260,20151126,11,20,84,0,0
260,20151126,12,20,93,0,0
260,20151126,13,20,94,0,0
260,20151126,14,20,92,0,0
260,20151126,15,20,92,0,0
260,20151126,16,10,44,0,0
260,20151126,17,10,31,0,0
260,20151126,18,10,21,0,0
260,20151126,19,10,16,0,0
260,20151126,20,10,13,0,0
260,20151126,21,10,11,0,0
260,20151126,22,20,14,0,0
260,20151126,23,10,9,0,0
260,20151126,24,20,9,0,0
260,20151127,1,20,20,0,0
260,20151127,2,30,18,0,0
260,20151127,3,20,16,0,0
260,20151127,4,30,21,0,0
260,20151127,5,30,26,0,0
260,20151127,6,30,29,0,0
260,20151127,7,30,27,0,0
260,20151127,8,30,29,0,0
260,20151127,9,30,41,0,0
260,20151127,10,50,48,0,0
260,20151127,11,40,53,0,0
260,20151127,12,50,60,0,0
260,20151127,13,50,64,0,0
260,20151127,14,50,63,0,0
260,20151127,15,50,61,-1,1
260,20151127,16,50,60,1,1
260,20151127,17,50,62,-1,1
260,20151127,18,50,64,0,0
260,20151127,19,50,65,0,0
260,20151127,20,50,61,0,0
260,20151127,21,60,56,-1,1
260,20151127,22,60,51,1,1
260,20151127,23,70,45,4,1
260,20151127,24,60,46,1,1
260,20151128,1,60,48,8,1
260,20151128,2,60,55,22,1
260,20151128,3,40,71,9,1
260,20151128,4,60,65,2,1
260,20151128,5,50,58,4,1
260,20151128,6,30,58,3,1
260,20151128,7,30,59,0,0
260,20151128,8,40,60,0,0
260,20151128,9,40,64,-1,1
260,20151128,10,40,74,-1,1
260,20151128,11,50,79,0,0
260,20151128,12,40,83,0,0
260,20151128,13,50,86,0,0
260,20151128,14,50,75,0,0
260,20151128,15,60,72,0,0
260,20151128,16,60,65,0,0
260,20151128,17,70,61,2,1
260,20151128,18,60,55,4,1
260,20151128,19,80,65,2,1
260,20151128,20,100,68,1,1
260,20151128,21,100,68,7,1
260,20151128,22,90,71,18,1
260,20151128,23,100,76,1,1
260,20151128,24,90,79,-1,1
260,20151129,1,80,79,7,1
260,20151129,2,60,84,45,1
260,20151129,3,60,86,-1,1
260,20151129,4,50,89,0,0
260,20151129,5,50,88,-1,1
260,20151129,6,60,89,1,1
260,20151129,7,70,94,3,1
260,20151129,8,60,94,-1,1
260,20151129,9,50,98,-1,1
260,20151129,10,50,100,0,0
260,20151129,11,60,103,-1,1
260,20151129,12,60,102,22,1
260,20151129,13,80,108,3,1
260,20151129,14,80,113,-1,1
260,20151129,15,90,119,-1,1
260,20151129,16,100,120,0,0
260,20151129,17,110,124,0,0
260,20151129,18,100,123,-1,1
260,20151129,19,110,110,28,1
260,20151129,20,80,103,11,1
260,20151129,21,80,105,4,1
260,20151129,22,70,108,-1,1
260,20151129,23,70,104,0,0
260,20151129,24,60,94,2,1
260,20151130,1,70,93,0,0
260,20151130,2,70,90,0,0
260,20151130,3,60,88,0,0
260,20151130,4,60,84,0,0
260,20151130,5,60,78,0,0
260,20151130,6,50,75,0,0
260,20151130,7,40,76,0,0
260,20151130,8,30,73,0,0
260,20151130,9,40,79,0,0
260,20151130,10,40,73,3,1
260,20151130,11,30,67,6,1
260,20151130,12,30,66,20,1
260,20151130,13,40,106,15,1
260,20151130,14,80,107,18,1
260,20151130,15,90,109,19,1
260,20151130,16,90,108,39,1
260,20151130,17,90,112,32,1
260,20151130,18,90,119,16,1
260,20151130,19,90,118,13,1
260,20151130,20,80,118,19,1
260,20151130,21,80,121,12,1
260,20151130,22,80,121,8,1
260,20151130,23,50,103,-1,1
260,20151130,24,30,87,0,0
260,20151201,1,30,79,0,0
260,20151201,2,20,78,0,0
260,20151201,3,20,81,0,0
260,20151201,4,20,81,0,0
260,20151201,5,10,79,0,0
260,20151201,6,10,75,0,0
260,20151201,7,10,69,0,0
260,20151201,8,20,75,0,0
260,20151201,9,20,84,-1,1
260,20151201,10,20,89,-1,1
260,20151201,11,20,88,3,1
260,20151201,12,30,87,1,1
260,20151201,13,30,90,-1,1
260,20151201,14,30,95,3,1
260,20151201,15,40,113,1,1
260,20151201,16,50,124,0,0
260,20151201,17,60,122,0,0
260,20151201,18,50,118,0,0
260,20151201,19,50,115,0,0
260,20151201,20,60,119,0,0
260,20151201,21,50,119,0,0
260,20151201,22,40,118,0,0
260,20151201,23,50,118,0,0
260,20151201,24,50,116,0,0
260,20151202,1,40,114,0,0
260,20151202,2,40,113,0,0
260,20151202,3,50,112,0,0
260,20151202,4,50,110,0,0
260,20151202,5,50,107,0,0
260,20151202,6,50,104,0,0
260,20151202,7,50,107,0,0
260,20151202,8,40,107,0,0
260,20151202,9,40,108,0,0
260,20151202,10,50,112,0,0
260,20151202,11,50,113,0,0
260,20151202,12,50,115,0,0
260,20151202,13,50,117,0,0
260,20151202,14,50,118,0,0
260,20151202,15,50,118,0,0
260,20151202,16,50,116,0,0
260,20151202,17,50,114,0,0
260,20151202,18,50,112,0,0
260,20151202,19,50,109,0,0
260,20151202,20,50,108,0,0
260,20151202,21,50,106,0,0
260,20151202,22,50,97,0,0
260,20151202,23,40,98,0,0
260,20151202,24,50,96,0,0
260,20151203,1,50,97,0,0
260,20151203,2,50,97,0,0
260,20151203,3,50,98,0,0
260,20151203,4,40,96,0,0
260,20151203,5,40,95,0,0
260,20151203,6,40,96,0,0
260,20151203,7,40,96,0,0
260,20151203,8,50,97,0,0
260,20151203,9,40,98,0,0
260,20151203,10,50,99,0,0
260,20151203,11,40,101,0,0
260,20151203,12,30,122,0,0
260,20151203,13,50,117,0,0
260,20151203,14,50,113,0,0
260,20151203,15,40,103,0,0
260,20151203,16,40,100,0,0
260,20151203,17,40,95,0,0
260,20151203,18,40,92,0,0
260,20151203,19,40,95,0,0
260,20151203,20,50,92,0,0
260,20151203,21,60,89,0,0
260,20151203,22,60,86,0,0
260,20151203,23,60,85,0,0
260,20151203,24,60,89,0,0
260,20151204,1,60,95,-1,1
260,20151204,2,70,85,8,1
260,20151204,3,70,89,20,1
260,20151204,4,70,95,13,1
260,20151204,5,70,98,13,1
260,20151204,6,50,95,6,1
260,20151204,7,50,92,0,0
260,20151204,8,40,84,0,0
260,20151204,9,30,90,0,0
260,20151204,10,40,96,0,0
260,20151204,11,50,103,0,0
260,20151204,12,50,107,0,0
260,20151204,13,50,111,0,0
260,20151204,14,50,108,0,0
260,20151204,15,60,100,0,0
260,20151204,16,50,95,0,0
260,20151204,17,50,90,0,0
260,20151204,18,50,90,0,0
260,20151204,19,50,87,0,0
260,20151204,20,50,87,0,0
260,20151204,21,60,88,0,0
260,20151204,22,60,88,0,0
260,20151204,23,60,90,0,0
260,20151204,24,70,91,0,0
260,20151205,1,80,86,0,0
260,20151205,2,70,84,0,0
260,20151205,3,60,82,0,0
260,20151205,4,60,82,0,0
260,20151205,5,70,79,0,0
260,20151205,6,70,77,0,0
260,20151205,7,80,76,0,0
260,20151205,8,80,76,0,0
260,20151205,9,90,77,0,0
260,20151205,10,80,78,0,0
260,20151205,11,80,78,0,0
260,20151205,12,80,81,0,0
260,20151205,13,80,83,0,0
260,20151205,14,70,83,0,0
260,20151205,15,70,85,0,0
260,20151205,16,70,80,0,0
260,20151205,17,60,76,0,0
260,20151205,18,60,75,0,0
260,20151205,19,70,75,0,0
260,20151205,20,80,82,0,0
260,20151205,21,80,79,0,0
260,20151205,22,70,72,0,0
260,20151205,23,80,76,0,0
260,20151205,24,70,79,0,0
260,20151206,1,80,75,0,0
260,20151206,2,60,76,0,0
260,20151206,3,80,76,0,0
260,20151206,4,70,84,0,0
260,20151206,5,70,84,0,0
260,20151206,6,70,86,0,0
260,20151206,7,60,91,0,0
260,20151206,8,60,97,0,0
260,20151206,9,70,101,0,0
260,20151206,10,70,113,0,0
260,20151206,11,80,115,0,0
260,20151206,12,80,118,0,0
260,20151206,13,80,120,0,0
260,20151206,14,70,122,0,0
260,20151206,15,80,123,0,0
260,20151206,16,70,121,0,0
260,20151206,17,70,121,0,0
260,20151206,18,60,113,2,1
260,20151206,19,60,112,3,1
260,20151206,20,50,113,2,1
260,20151206,21,50,115,-1,1
260,20151206,22,40,117,0,0
260,20151206,23,40,116,0,0
260,20151206,24,40,114,0,0
260,20151207,1,40,111,0,0
260,20151207,2,40,108,1,1
260,20151207,3,40,107,-1,1
260,20151207,4,40,105,1,1
260,20151207,5,40,105,-1,1
260,20151207,6,30,105,2,1
260,20151207,7,30,106,2,1
260,20151207,8,30,106,-1,1
260,20151207,9,30,105,-1,1
260,20151207,10,30,108,-1,1
260,20151207,11,30,112,0,0
260,20151207,12,30,116,0,0
260,20151207,13,30,118,0,0
260,20151207,14,20,121,0,0
260,20151207,15,20,118,0,0
260,20151207,16,20,105,0,0
260,20151207,17,30,102,0,0
260,20151207,18,30,101,0,0
260,20151207,19,30,94,0,0
260,20151207,20,30,90,0,0
260,20151207,21,30,90,0,0
260,20151207,22,30,90,0,0
260,20151207,23,30,94,0,0
260,20151207,24,30,91,0,0
260,20151208,1,40,91,0,0
260,20151208,2,40,89,0,0
260,20151208,3,40,88,0,0
260,20151208,4,40,82,0,0
260,20151208,5,40,78,0,0
260,20151208,6,30,75,0,0
260,20151208,7,40,75,0,0
260,20151208,8,40,75,0,0
260,20151208,9,40,87,0,0
260,20151208,10,40,105,0,0
260,20151208,11,50,113,0,0
260,20151208,12,50,114,0,0
260,20151208,13,40,118,0,0
260,20151208,14,50,120,0,0
260,20151208,15,50,110,2,1
260,20151208,16,40,106,10,1
260,20151208,17,50,106,5,1
260,20151208,18,50,106,8,1
260,20151208,19,50,106,6,1
260,20151208,20,50,108,0,0
260,20151208,21,50,108,0,0
260,20151208,22,50,101,0,0
260,20151208,23,50,93,0,0
260,20151208,24,40,89,0,0
260,20151209,1,40,88,0,0
260,20151209,2,30,86,0,0
260,20151209,3,30,82,0,0
260,20151209,4,30,79,0,0
260,20151209,5,30,74,0,0
260,20151209,6,30,72,0,0
260,20151209,7,20,59,0,0
260,20151209,8,30,58,0,0
260,20151209,9,30,73,0,0
260,20151209,10,30,86,0,0
260,20151209,11,30,96,0,0
260,20151209,12,40,98,0,0
260,20151209,13,50,98,0,0
260,20151209,14,50,95,0,0
260,20151209,15,50,85,0,0
260,20151209,16,40,78,0,0
260,20151209,17,40,72,0,0
260,20151209,18,40,68,0,0
260,20151209,19,40,71,0,0
260,20151209,20,50,66,0,0
260,20151209,21,50,65,0,0
260,20151209,22,50,63,0,0
260,20151209,23,50,60,0,0
260,20151209,24,50,61,0,0
260,20151210,1,50,57,0,0
260,20151210,2,50,55,0,0
260,20151210,3,50,52,0,0
260,20151210,4,50,54,0,0
260,20151210,5,50,57,0,0
260,20151210,6,60,59,0,0
260,20151210,7,60,52,0,0
260,20151210,8,50,52,0,0
260,20151210,9,50,53,0,0
260,20151210,10,60,58,0,0
260,20151210,11,70,62,0,0
260,20151210,12,50,68,0,0
260,20151210,13,50,73,0,0
260,20151210,14,50,76,0,0
260,20151210,15,50,73,0,0
260,20151210,16,50,70,0,0
260,20151210,17,60,65,0,0
260,20151210,18,60,61,0,0
260,20151210,19,60,55,0,0
260,20151210,20,40,58,0,0
260,20151210,21,60,55,-1,1
260,20151210,22,70,49,1,1
260,20151210,23,70,51,-1,1
260,20151210,24,60,55,-1,1
260,20151211,1,50,55,19,1
260,20151211,2,60,56,12,1
260,20151211,3,70,58,2,1
260,20151211,4,60,59,11,1
260,20151211,5,60,61,4,1
260,20151211,6,60,65,12,1
260,20151211,7,70,66,1,1
260,20151211,8,70,70,1,1
260,20151211,9,60,73,6,1
260,20151211,10,50,77,-1,1
260,20151211,11,60,76,4,1
260,20151211,12,50,80,5,1
260,20151211,13,40,81,0,0
260,20151211,14,50,81,0,0
260,20151211,15,50,83,0,0
260,20151211,16,60,80,10,1
260,20151211,17,40,77,10,1
260,20151211,18,40,74,9,1
260,20151211,19,40,74,1,1
260,20151211,20,40,69,0,0
260,20151211,21,30,64,0,0
260,20151211,22,30,69,0,0
260,20151211,23,30,66,0,0
260,20151211,24,30,62,0,0
260,20151212,1,40,55,0,0
260,20151212,2,30,57,0,0
260,20151212,3,40,55,0,0
260,20151212,4,40,60,0,0
260,20151212,5,40,54,0,0
260,20151212,6,40,53,0,0
260,20151212,7,30,38,0,0
260,20151212,8,20,33,0,0
260,20151212,9,30,50,0,0
260,20151212,10,30,59,0,0
260,20151212,11,30,68,0,0
260,20151212,12,40,74,0,0
260,20151212,13,40,77,0,0
260,20151212,14,40,74,-1,1
260,20151212,15,40,72,2,1
260,20151212,16,50,77,4,1
260,20151212,17,60,89,4,1
260,20151212,18,70,103,1,1
260,20151212,19,90,109,1,1
260,20151212,20,100,105,11,1
260,20151212,21,110,112,1,1
260,20151212,22,100,115,0,0
260,20151212,23,100,115,0,0
260,20151212,24,90,117,0,0
260,20151213,1,90,111,12,1
260,20151213,2,60,90,10,1
260,20151213,3,50,76,2,1
260,20151213,4,30,74,-1,1
260,20151213,5,30,73,-1,1
260,20151213,6,20,67,0,0
260,20151213,7,10,53,0,0
260,20151213,8,10,44,0,0
260,20151213,9,10,41,0,0
260,20151213,10,10,54,0,0
260,20151213,11,10,65,0,0
260,20151213,12,0,81,0,0
260,20151213,13,10,76,0,0
260,20151213,14,10,77,0,0
260,20151213,15,10,72,0,0
260,20151213,16,20,62,0,0
260,20151213,17,20,61,0,0
260,20151213,18,20,64,-1,1
260,20151213,19,20,63,-1,1
260,20151213,20,30,66,0,0
260,20151213,21,20,66,0,0
260,20151213,22,30,66,0,0
260,20151213,23,30,68,0,0
260,20151213,24,30,68,0,0
260,20151214,1,30,68,0,0
260,20151214,2,30,68,0,0
260,20151214,3,20,70,0,0
260,20151214,4,20,72,0,0
260,20151214,5,20,74,0,0
260,20151214,6,30,73,0,0
260,20151214,7,20,71,0,0
260,20151214,8,20,74,0,0
260,20151214,9,20,78,0,0
260,20151214,10,20,82,0,0
260,20151214,11,20,89,0,0
260,20151214,12,30,97,0,0
260,20151214,13,40,96,0,0
260,20151214,14,40,89,0,0
260,20151214,15,40,85,0,0
260,20151214,16,40,79,0,0
260,20151214,17,30,76,0,0
260,20151214,18,30,72,0,0
260,20151214,19,20,69,0,0
260,20151214,20,20,68,0,0
260,20151214,21,20,69,0,0
260,20151214,22,20,70,0,0
260,20151214,23,20,67,0,0
260,20151214,24,20,64,0,0
260,20151215,1,20,60,0,0
260,20151215,2,10,55,0,0
260,20151215,3,10,52,0,0
260,20151215,4,10,50,0,0
260,20151215,5,10,54,0,0
260,20151215,6,10,55,0,0
260,20151215,7,10,57,0,0
260,20151215,8,20,57,0,0
260,20151215,9,10,63,-1,1
260,20151215,10,20,74,0,0
260,20151215,11,20,79,0,0
260,20151215,12,20,88,0,0
260,20151215,13,20,86,0,0
260,20151215,14,30,86,0,0
260,20151215,15,30,79,0,0
260,20151215,16,30,78,0,0
260,20151215,17,30,79,0,0
260,20151215,18,30,83,0,0
260,20151215,19,40,84,0,0
260,20151215,20,40,86,0,0
260,20151215,21,40,89,0,0
260,20151215,22,40,90,0,0
260,20151215,23,30,90,-1,1
260,20151215,24,40,90,-1,1
260,20151216,1,40,90,1,1
260,20151216,2,40,92,3,1
260,20151216,3,40,94,1,1
260,20151216,4,40,94,1,1
260,20151216,5,30,96,12,1
260,20151216,6,30,98,7,1
260,20151216,7,30,102,5,1
260,20151216,8,40,108,-1,1
260,20151216,9,40,113,3,1
260,20151216,10,40,118,0,0
260,20151216,11,50,122,0,0
260,20151216,12,50,123,2,1
260,20151216,13,50,125,1,1
260,20151216,14,40,126,0,0
260,20151216,15,40,129,0,0
260,20151216,16,40,122,-1,1
260,20151216,17,40,121,2,1
260,20151216,18,40,122,3,1
260,20151216,19,50,123,2,1
260,20151216,20,50,123,2,1
